Index,Height.Inches,Weight.Pounds
22137,69.88715,134.4733
428,65.52274,134.4733
4804,66.87663,134.4741
4301,72.48479,134.4771
2391,66.51667,134.4822
8062,69.64553,134.4838
12082,69.68337,134.4863
12134,69.21559,134.4881
12455,69.21119,134.49
19552,68.88111,134.4917
22590,67.31834,134.4938
2688,70.47954,134.4949
18676,68.02798,134.4956
15407,67.86156,134.4959
351,70.23956,134.4996
4350,67.01919,134.5043
846,67.55757,134.5066
7537,68.93726,134.5124
3985,67.53969,134.5132
3877,67.84508,134.514
24922,72.54953,134.5143
11826,71.07934,134.5151
23246,70.03926,134.5167
601,65.87671,134.5173
12347,68.29377,134.5271
8726,71.00376,134.5287
18234,67.92479,134.5304
7829,69.69329,134.532
3623,68.08104,134.5331
2882,65.74989,134.5339
10643,68.64071,134.5343
7750,67.27302,134.5354
15932,68.30429,134.5369
20203,68.32439,134.5378
17894,66.04091,134.5409
19894,65.96669,134.5409
22120,67.39951,134.5424
17038,68.92202,134.5452
11307,69.67947,134.5489
20819,67.55072,134.551
10448,68.7218,134.5512
8082,67.54296,134.5517
21307,70.76474,134.5527
21807,68.6238,134.5527
913,66.62648,134.5551
24378,69.62877,134.5557
14124,68.88232,134.5561
18019,68.54865,134.5564
20077,70.25943,134.5582
20202,69.2529,134.5586
11316,69.25978,134.5615
3135,70.02962,134.5618
17127,68.2946,134.5639
18739,68.57516,134.564
17711,69.20764,134.5649
21437,67.35348,134.5655
3967,67.69417,134.568
12600,66.45775,134.571
20159,67.83374,134.5717
758,67.14808,134.5725
11442,67.97724,134.5728
23423,68.49492,134.5742
12645,68.70525,134.5751
5388,66.4353,134.5752
6950,70.18743,134.5754
19772,69.13771,134.5773
24918,71.44954,134.5787
13324,68.39772,134.5794
5551,67.63847,134.5804
2043,68.40577,134.5811
12647,68.83329,134.5825
14673,68.13409,134.5848
19553,69.51423,134.5854
22667,67.12544,134.5897
20523,67.76397,134.59
23633,67.62647,134.5912
5771,69.72285,134.5923
3184,65.89875,134.5927
15221,69.63642,134.5954
22455,70.47009,134.5955
15281,70.19469,134.5963
13297,67.39775,134.5976
593,67.82856,134.5987
10178,69.44113,134.5996
23235,72.71908,134.6013
6510,66.29224,134.6024
3365,69.27872,134.603
11046,68.93456,134.6034
21739,67.84335,134.6077
18269,71.45383,134.6091
21794,67.71915,134.6098
2980,69.54256,134.6098
15658,70.69145,134.6101
9047,69.62229,134.6101
3534,70.31177,134.6115
24280,69.75543,134.612
988,68.17532,134.6122
2226,69.92456,134.6123
19482,69.35841,134.6133
1080,68.4296,134.6146
12208,67.35325,134.6156
22776,66.32223,134.6167
20799,70.36756,134.6182
21373,69.81243,134.6215
2689,65.27987,134.6225
5130,67.02821,134.6226
9975,66.8636,134.6229
14892,68.71436,134.623
10958,70.91114,134.6232
4903,71.04627,134.624
11421,66.70491,134.6241
9510,70.52868,134.6246
81,68.63941,134.6254
6627,68.54611,134.6283
17041,69.31001,134.6324
15457,71.51032,134.635
4164,68.62153,134.6362
14358,65.6822,134.6381
8085,71.45669,134.6404
12701,68.2565,134.6433
24491,69.40991,134.6446
20190,70.07901,134.6456
2567,66.53488,134.6458
6468,69.8637,134.646
11740,68.26653,134.6471
18267,67.01411,134.6481
14404,70.31722,134.6496
10073,69.26749,134.6498
15007,69.36933,134.65
19324,69.87822,134.6517
6256,68.6507,134.6537
6676,67.61165,134.6538
17189,69.29476,134.6555
12343,68.41482,134.6557
17836,71.41271,134.6558
23357,70.60391,134.6567
2474,69.25001,134.6576
10363,69.05469,134.6582
4221,70.16644,134.6592
4260,68.97698,134.6605
14333,67.20009,134.6615
12166,67.82304,134.663
2717,68.30664,134.6639
22940,66.59156,134.6647
1001,70.05146,134.6655
15008,69.54885,134.6695
16732,66.73719,134.6728
22023,67.61492,134.6768
10381,68.86183,134.6779
731,64.78014,134.678
21534,69.56945,134.6805
15808,67.11097,134.6806
12229,71.65016,134.6808
2919,70.52477,134.6828
19345,69.72791,134.6838
22565,68.86769,134.6847
10274,68.07253,134.6856
15277,68.94879,134.6874
9947,68.32165,134.6888
15959,67.58884,134.6915
14464,70.09165,134.6921
24842,70.79421,134.6936
17570,68.12636,134.6963
15563,67.91875,134.6972
8478,70.21614,134.6977
17581,66.16301,134.7019
7386,69.15514,134.703
4783,70.76986,134.7036
16176,68.12119,134.7049
15230,71.51642,134.707
6998,67.83166,134.7077
8465,71.28888,134.7116
13806,68.55061,134.7133
12745,69.52238,134.7143
18419,70.99486,134.7143
15387,69.18134,134.7164
11217,68.30094,134.7177
21488,67.31084,134.7184
16573,68.82168,134.7195
7796,67.82728,134.7202
24422,67.83577,134.7204
592,68.23665,134.7206
21325,68.28209,134.7229
3156,71.05515,134.7298
17717,66.51537,134.7376
588,65.71552,134.7422
13415,67.03536,134.7424
17991,69.04627,134.744
16225,68.00087,134.7445
9583,69.56373,134.7459
11265,68.39892,134.7468
19042,69.8437,134.747
4157,71.46159,134.7474
10398,70.93428,134.7475
8263,72.36601,134.7475
8530,68.32952,134.7504
24893,69.68608,134.7518
696,70.56979,134.7527
23462,67.42026,134.753
23126,71.0885,134.7542
452,69.25276,134.7559
2223,69.1971,134.756
5412,68.28223,134.7568
1376,71.05584,134.7575
10346,66.96018,134.7602
7134,68.26108,134.7602
504,70.53514,134.7611
23263,69.28626,134.7612
18115,68.9035,134.7614
16222,72.41732,134.7621
3581,66.0667,134.7624
15966,69.18909,134.7638
15320,70.78463,134.7647
19696,68.8114,134.7657
9631,69.03026,134.7709
22191,70.09668,134.7715
1180,65.74615,134.7717
7310,70.19458,134.7721
18458,69.36484,134.7724
5891,64.12514,134.7727
7335,67.67587,134.7738
19495,68.00506,134.7767
3204,67.37485,134.7795
19125,65.59915,134.7797
7408,70.3984,134.7797
445,71.10381,134.7804
20649,66.99606,134.7843
16899,68.70966,134.7851
15861,66.07944,134.7904
247,69.83048,134.7905
5261,70.20959,134.7929
11783,68.02755,134.7933
22605,69.69241,134.7945
19304,67.44496,134.7946
23410,67.44217,134.7953
6341,68.94119,134.7967
8194,67.72698,134.7996
20272,71.64191,134.8014
3248,67.9016,134.8018
4773,68.01988,134.8026
19205,67.473,134.805
3543,68.87006,134.8058
11712,68.82059,134.8073
10954,72.42524,134.8079
4120,68.09304,134.8095
16763,67.80093,134.8097
18341,67.46665,134.8106
14046,66.94303,134.8107
2295,68.86101,134.8113
9659,68.61933,134.812
19281,68.91139,134.8144
21291,68.64486,134.8144
19181,70.2348,134.8146
9067,67.74564,134.8147
11008,70.17937,134.815
9582,68.31443,134.8167
7126,67.63186,134.8175
4898,66.3,134.8203
669,69.62792,134.8225
5296,67.80361,134.8236
17456,68.35799,134.8242
20691,68.66247,134.825
6885,66.84158,134.8257
2112,70.33681,134.8282
14275,70.21976,134.8329
324,65.95951,134.8336
8786,68.85974,134.8338
9817,71.12975,134.8375
21788,65.12354,134.8383
7312,69.13566,134.8389
7287,68.45333,134.8398
23804,67.42872,134.8411
12119,70.01967,134.8425
6143,67.75693,134.8437
2782,68.37863,134.8459
19082,65.99872,134.8482
15951,69.57565,134.8488
10533,67.17176,134.8531
2032,68.68117,134.8569
7475,68.8901,134.8572
15296,68.33188,134.8577
2413,69.2145,134.8578
17747,69.46524,134.8602
4395,67.23206,134.8625
14278,69.46173,134.8631
14749,71.5466,134.8652
920,69.80699,134.8652
9775,70.60482,134.8661
14175,68.40947,134.8715
2586,69.5404,134.8729
21612,67.82703,134.8738
2374,66.37539,134.8766
24399,68.45395,134.877
7333,65.89008,134.8798
17936,72.83977,134.8802
17330,70.14756,134.8804
16327,68.72087,134.8805
1196,67.75792,134.882
9929,69.11384,134.8827
12182,71.66678,134.8888
1413,67.34824,134.8916
13187,69.066,134.8918
10735,70.76918,134.8925
23055,68.92139,134.8939
14767,68.70439,134.8945
9615,67.97623,134.8979
18052,65.52926,134.8985
11516,66.52344,134.9003
1177,66.92568,134.901
17867,69.7404,134.901
12403,70.0157,134.9027
16824,67.97814,134.905
5745,66.72356,134.9064
23458,68.60818,134.9085
24410,68.96454,134.9102
2124,71.4563,134.9113
7343,70.25069,134.9127
20389,68.29958,134.9162
21952,69.58597,134.9162
15521,69.72134,134.9164
20192,67.77076,134.9165
21063,68.49473,134.9166
7885,67.36138,134.9196
5660,67.72994,134.9223
3498,71.28254,134.9234
1904,65.71651,134.9238
19604,68.68595,134.9254
6184,68.18199,134.9267
730,68.25489,134.9267
23267,68.73085,134.9284
5404,69.5447,134.9309
8012,70.48365,134.9316
50,69.08817,134.9325
11180,67.23588,134.934
15248,69.3621,134.9359
24883,70.0332,134.9364
9329,65.73325,134.9375
23523,69.06182,134.9376
1529,67.92717,134.9384
23873,67.75415,134.9398
11540,67.2195,134.9439
1959,66.86758,134.945
13272,69.07423,134.9462
24181,68.28885,134.9464
3321,68.70993,134.9467
13052,71.79395,134.9478
2812,66.64609,134.9489
14622,66.83271,134.949
22113,67.83546,134.9498
10588,66.02106,134.9502
6987,66.19549,134.9518
3626,71.16146,134.9529
22636,65.644,134.9545
16293,69.49107,134.9546
19836,68.09457,134.955
14996,69.27963,134.9563
18124,67.11941,134.9583
12924,67.01381,134.9587
8073,73.09657,134.9595
19050,69.54137,134.96
16674,69.71877,134.9651
20164,70.85312,134.9686
8982,68.67658,134.969
5483,68.2002,134.9707
5132,67.87365,134.9717
7912,67.21345,134.9724
13352,70.23876,134.9732
11566,70.95555,134.9733
3393,67.78201,134.9735
18812,68.47303,134.9762
22441,70.43453,134.9766
16730,70.02152,134.9774
14057,68.83927,134.9782
14664,67.73389,134.9801
1883,71.35771,134.9818
20918,69.81239,134.9831
22373,68.50765,134.9876
765,70.88083,134.9877
20337,66.81235,134.9879
4060,68.6341,134.9883
15493,66.55485,134.9888
1713,68.01878,134.9917
20161,70.12934,134.9922
20967,73.47464,134.996
13859,69.21305,134.9969
11560,70.05033,135.0001
9865,70.38848,135.0006
4941,69.84728,135.0017
203,70.01309,135.002
18204,67.64688,135.0033
10822,68.48906,135.0043
10443,72.21471,135.0052
12599,71.17918,135.0057
15171,65.84951,135.0075
8846,69.616,135.0082
18854,70.51145,135.0087
7183,68.92694,135.01
459,67.44482,135.0151
7992,69.02638,135.0166
10508,67.24574,135.0178
8180,69.63896,135.0191
22489,71.23103,135.0203
11454,67.35061,135.0216
23888,68.57086,135.0217
23761,68.02583,135.0232
21032,72.45414,135.0235
181,67.11294,135.0239
13283,71.53026,135.0245
11528,69.41766,135.0258
8181,68.27563,135.026
17725,68.92044,135.0273
13881,68.51919,135.0276
12859,69.92046,135.0288
20173,67.23587,135.0301
20453,65.65796,135.0314
23830,68.61835,135.0315
24687,68.28689,135.0333
18379,69.55913,135.0345
8008,71.16914,135.0369
21152,70.01384,135.0441
11455,68.18075,135.0446
13484,68.17237,135.0448
13781,70.7088,135.0448
8351,68.87245,135.0451
22738,68.84495,135.0473
19981,71.08894,135.0485
21193,67.60346,135.049
18465,69.00022,135.0503
1472,69.07135,135.0513
22974,68.33742,135.0531
14651,70.1147,135.0549
21938,68.18953,135.0554
24302,69.77337,135.0577
5850,69.88968,135.0597
7289,65.33383,135.0619
7716,67.30874,135.062
9611,66.72657,135.0653
9435,69.33008,135.0667
13925,71.26954,135.0683
2412,68.02851,135.0685
16450,66.83325,135.069
21762,68.8712,135.0711
17487,65.92524,135.0721
1673,69.66252,135.074
9339,70.44212,135.0743
762,69.17439,135.0756
20120,67.06256,135.0763
22555,67.7322,135.0784
14790,68.77079,135.0788
10810,66.35595,135.0814
17033,69.65365,135.0822
24941,68.90635,135.0866
12586,68.24008,135.0878
13890,65.64744,135.0891
23511,68.51877,135.0892
19490,68.68094,135.0912
15900,69.66435,135.0944
1098,69.1484,135.0961
17372,69.52765,135.0961
8117,68.82083,135.0981
16091,69.31119,135.1037
12207,70.1926,135.1047
5386,66.47653,135.1056
5754,71.35055,135.1059
23514,66.55626,135.1086
19987,67.64244,135.1131
6906,67.56648,135.1199
6472,70.02954,135.12
22129,66.03876,135.1259
19271,66.31753,135.1288
815,69.08487,135.1305
1898,65.19685,135.1309
1267,69.72107,135.1331
8416,67.43263,135.136
16507,70.19919,135.138
12650,70.09461,135.1397
8356,71.40809,135.1406
20611,72.75763,135.1411
5854,71.52141,135.1442
13502,70.61549,135.1449
8139,69.89911,135.1557
4960,68.94504,135.164
13976,69.91849,135.1641
1857,70.13058,135.1643
15788,69.3546,135.1652
19792,66.93742,135.168
4705,68.59912,135.1695
24775,66.86316,135.1726
466,69.50936,135.1739
16980,69.66975,135.1748
2383,70.52541,135.1763
24850,63.84585,135.1763
13957,68.17244,135.1764
21959,66.83137,135.1775
10400,66.51911,135.1788
18617,68.37516,135.1791
7219,66.53305,135.1808
4487,73.16001,135.1826
17119,69.29714,135.1842
12861,70.50711,135.185
4489,66.65608,135.1861
24170,70.91036,135.1862
14133,69.74424,135.1867
15381,69.93896,135.1878
2532,70.99416,135.1886
3755,70.30789,135.1908
15223,68.93508,135.1919
24485,65.9104,135.1969
5945,68.46057,135.197
4232,70.13434,135.1981
18022,69.70884,135.1988
1083,70.72387,135.1996
17249,68.48654,135.2003
10853,67.99457,135.2005
12602,68.36867,135.2021
11849,66.97106,135.2028
3368,70.38104,135.204
1253,70.53564,135.206
7773,70.13999,135.2062
16546,69.74177,135.2069
2790,67.14412,135.207
22301,66.34329,135.2088
17111,70.00988,135.2099
9380,68.94276,135.2118
24069,69.34287,135.2131
16676,68.06493,135.2143
3259,69.99456,135.2158
20926,67.75058,135.2187
17356,66.34307,135.219
19533,69.14821,135.2195
13275,69.37345,135.2223
24935,67.57383,135.223
19156,69.5375,135.2244
20783,65.90128,135.2264
6679,68.60441,135.2291
21288,66.33297,135.2301
13403,69.54205,135.2309
7026,68.83517,135.2336
20108,69.59837,135.2368
23013,68.6177,135.2373
22192,67.49154,135.2386
7200,69.72035,135.2409
5051,67.06842,135.2419
13463,69.14838,135.2424
994,69.78345,135.2437
3787,70.42127,135.2438
7692,71.96265,135.2445
22313,68.43154,135.2451
17606,69.74755,135.2463
6588,68.32625,135.247
14699,68.87576,135.248
2248,69.50341,135.2493
5576,70.8081,135.2499
14281,68.41222,135.25
13614,72.09527,135.252
8747,69.64171,135.2526
12568,70.22599,135.254
14561,67.45289,135.255
7879,68.02311,135.255
5307,72.96339,135.2564
21687,65.25052,135.2581
24061,71.95831,135.2597
12611,68.79806,135.2602
843,68.09614,135.2607
19804,67.50241,135.2608
10732,67.66962,135.2617
6696,69.98998,135.2626
5811,67.91161,135.2628
19002,67.45968,135.2663
22431,70.17224,135.2665
17526,70.80526,135.2671
23021,69.81223,135.2679
22421,67.00245,135.268
11107,68.35417,135.2684
18875,66.62218,135.2702
4842,70.66531,135.2724
14436,68.62216,135.2735
1117,70.36898,135.274
22857,67.82843,135.2744
5270,69.50947,135.2759
19773,66.37631,135.2777
19370,70.92914,135.2796
11130,67.25881,135.2798
10212,70.09987,135.2847
14316,67.73894,135.291
124,68.94396,135.2913
21014,67.16471,135.2937
14423,69.67413,135.2951
23331,66.90908,135.2963
17346,70.04462,135.2964
16273,67.15976,135.3002
14582,69.12349,135.3012
8877,69.37649,135.3031
10128,69.47751,135.3065
16901,70.10034,135.3067
8919,70.51065,135.3067
2880,68.6965,135.3072
11445,69.16624,135.3094
10231,68.277,135.3096
6388,67.40848,135.3097
24364,66.39846,135.3121
7584,69.68289,135.3127
24768,67.87092,135.3133
14091,67.51525,135.3145
65,70.80592,135.3165
8177,68.85894,135.317
8220,66.66043,135.3184
17755,68.64967,135.319
2221,70.27541,135.3191
16506,70.86132,135.3213
15538,67.78303,135.3219
10716,69.69246,135.3223
15386,68.70199,135.324
22676,64.76129,135.324
14319,69.19122,135.3263
11581,66.63756,135.3268
1649,71.89737,135.3276
13899,67.32413,135.3278
1426,70.61931,135.3299
23597,67.42805,135.3317
6261,70.75386,135.3328
3753,71.95866,135.3357
2999,69.22665,135.3375
6378,68.24912,135.3378
10071,66.48588,135.3436
9546,68.58131,135.3452
2752,66.84239,135.3456
21486,70.33758,135.3466
4463,65.08427,135.3471
20096,67.75601,135.348
14268,67.30379,135.3481
9192,67.99864,135.3502
12360,66.39875,135.3503
3238,68.48264,135.3549
13164,66.41683,135.3551
5607,68.65104,135.3612
20001,69,135.3616
22966,68.29555,135.3666
19059,70.21852,135.3689
9477,67.88682,135.3697
2745,67.70213,135.3701
304,68.01304,135.3702
18903,66.32189,135.3703
16582,68.09397,135.3716
12620,70.68742,135.3749
2087,70.53643,135.3753
1625,68.29678,135.3754
6176,70.58364,135.3762
14674,68.87718,135.3765
14801,69.32501,135.3784
9621,67.83641,135.3784
6040,70.06934,135.3785
19126,67.10442,135.3821
4106,70.35586,135.3823
14008,68.86095,135.3824
11104,65.84225,135.3841
12538,68.20845,135.3887
827,68.89607,135.3898
10093,67.72085,135.3916
2279,70.84459,135.3925
20940,67.21866,135.3954
13044,68.19129,135.3963
8669,68.8942,135.3984
12399,70.93763,135.4012
3319,70.72068,135.4026
23683,69.55744,135.4041
19931,66.34255,135.4049
4309,69.28959,135.4082
11484,71.63081,135.4107
16953,66.58675,135.4122
11124,68.43554,135.4124
4013,69.36777,135.4124
10230,68.00458,135.4125
4830,68.05417,135.4153
13340,68.46228,135.4161
6249,69.89716,135.4161
9442,69.20541,135.4161
5810,69.71255,135.4164
21510,69.24189,135.4178
6976,72.50612,135.4202
7733,67.96341,135.425
5849,67.19175,135.4273
13687,68.39956,135.4289
15710,68.99095,135.43
16567,69.36888,135.4301
23291,68.75545,135.4326
8500,69.98023,135.4338
5157,67.77536,135.435
1353,68.51925,135.4393
13231,67.28347,135.4397
16344,69.99611,135.4407
2446,68.79753,135.4419
8752,69.62369,135.4419
18092,69.16729,135.4433
2278,70.29803,135.4454
14025,66.25961,135.4493
24173,65.828,135.4497
15458,69.78562,135.451
16964,69.95962,135.4521
8419,69.3757,135.4546
3959,67.54927,135.4559
9124,65.87122,135.4564
17838,70.63214,135.4599
8850,69.7416,135.4599
1338,69.80841,135.4606
17498,71.7536,135.465
24315,70.22735,135.4663
10154,68.89476,135.4686
2405,64.56606,135.4686
23619,68.57852,135.4695
18470,67.9302,135.4705
19576,66.03012,135.4752
3617,67.7318,135.4753
13003,70.3717,135.4761
4156,70.47785,135.4777
12870,68.15122,135.4779
2835,69.33545,135.4809
8172,67.49702,135.4823
7504,69.61605,135.4832
19247,68.64292,135.4839
6498,67.75543,135.4845
8210,71.32785,135.4846
14758,71.99473,135.4855
6100,66.3869,135.486
17953,68.28918,135.4869
814,65.54112,135.4869
13200,66.31973,135.487
24329,69.94629,135.4905
8145,66.19729,135.4905
13429,69.54645,135.4922
10563,68.60463,135.4929
19305,70.31339,135.4947
16650,69.43474,135.4955
20913,68.1985,135.4972
8079,66.83183,135.5006
8643,71.00101,135.5008
19840,73.192,135.5029
16106,66.96278,135.505
3536,68.8736,135.5056
8132,69.91213,135.5083
19411,66.7604,135.5098
24077,71.49848,135.5103
15968,69.13383,135.5109
24356,67.73543,135.5123
11496,70.75095,135.5127
7336,66.78503,135.5158
8017,69.54295,135.5159
19601,67.61576,135.516
10777,66.56896,135.5198
12534,69.36761,135.5201
4124,70.47713,135.5209
6231,65.97344,135.5212
12137,67.24595,135.5243
11098,65.09312,135.5254
23745,70.52361,135.5258
1114,69.19028,135.5263
7567,67.35628,135.5266
2861,72.12813,135.5268
19759,71.64487,135.5309
22563,71.00524,135.5327
20782,68.33028,135.5338
8184,67.63682,135.534
20449,72.37667,135.5361
2917,67.98509,135.5365
5708,70.32779,135.5365
15703,66.48756,135.5376
7483,69.36439,135.5384
12148,64.31209,135.5388
16223,71.08753,135.5392
15668,68.59532,135.5424
13531,69.26441,135.5441
11750,69.682,135.5456
11232,70.70367,135.5553
17308,71.20181,135.5595
3988,68.42812,135.5603
20934,69.47642,135.5616
21648,68.28475,135.5616
15662,69.38038,135.5633
10261,69.97517,135.5642
11035,67.38721,135.5659
22778,68.53141,135.5661
22263,66.56488,135.5664
21581,69.0255,135.5666
3776,69.91178,135.567
16900,67.56819,135.5679
23659,68.81174,135.5761
12053,70.64303,135.5782
18952,70.03411,135.579
17275,68.43567,135.5799
8980,68.20422,135.581
8629,68.82431,135.5828
5566,65.44633,135.5837
1324,70.14808,135.5841
18820,70.28503,135.5849
7113,65.16072,135.585
19685,69.52482,135.5855
3230,67.98858,135.5863
23451,69.56752,135.5865
22340,68.84447,135.5874
21803,67.50858,135.5885
18702,69.83458,135.5907
22372,67.18316,135.5907
16515,68.91849,135.5944
22049,71.35689,135.5968
8041,71.46618,135.5982
11788,66.74059,135.5989
4220,69.47284,135.5993
19065,70.29051,135.602
8196,71.49103,135.6049
23759,69.54484,135.6098
12503,71.75837,135.6142
14874,69.82043,135.6144
978,66.62471,135.6168
617,69.99163,135.6203
5760,67.30525,135.6227
6057,68.1713,135.6227
4023,68.49369,135.6229
21185,66.94975,135.623
10408,65.73548,135.6257
16074,67.21068,135.6258
9366,65.91998,135.6308
12988,69.84443,135.6318
21065,70.00791,135.6339
10598,68.56976,135.6351
24905,69.48675,135.636
19901,67.98154,135.6363
19053,70.17403,135.6413
4132,70.23666,135.6427
13009,69.26225,135.6449
15005,68.36722,135.6455
15796,69.29711,135.6468
5415,69.16478,135.6481
24730,68.26107,135.6492
23826,70.59044,135.6509
1160,70.14303,135.6519
22696,72.38993,135.652
14884,69.64951,135.6532
22877,68.76465,135.6549
12671,67.58381,135.656
10648,69.04355,135.6615
8781,70.68956,135.662
17228,66.71667,135.6625
18864,70.11356,135.6634
5324,66.66053,135.6636
5698,68.41712,135.6646
2560,66.06089,135.6656
5015,68.18982,135.6658
8479,67.76837,135.6669
10122,69.24622,135.6679
3602,69.91224,135.6715
9318,72.36277,135.6763
13416,72.72333,135.6775
7158,67.48731,135.685
9153,67.29291,135.6857
6094,66.57052,135.6863
1110,66.54152,135.6875
17396,69.04787,135.6889
20230,70.19731,135.6892
16711,67.52317,135.6893
3219,66.81548,135.6921
8399,68.51303,135.6923
15197,68.22649,135.6941
4179,67.30702,135.6941
20234,67.67028,135.6944
19028,68.44002,135.6954
24409,68.37994,135.6956
16004,66.13517,135.6964
1451,70.71977,135.6969
20982,68.632,135.6997
13281,65.77416,135.7006
4263,67.41038,135.7013
24038,69.11634,135.7018
19322,68.17205,135.7029
24522,70.79237,135.705
16512,65.22726,135.7065
4178,70.67379,135.7083
3943,67.23496,135.7089
15896,68.81011,135.7101
3303,69.15154,135.7115
13458,69.2276,135.7117
9544,69.48224,135.7121
16158,66.02222,135.7149
21929,66.24433,135.7157
3748,70.88342,135.7171
2647,71.03529,135.7172
5903,69.74489,135.7224
15507,66.97858,135.7225
16159,70.2321,135.7227
12355,67.83481,135.7228
18133,68.87987,135.7244
21713,67.63331,135.7273
24358,68.96831,135.7274
12972,68.98937,135.7329
24116,65.51196,135.7343
7435,67.69485,135.7343
9322,70.23323,135.7363
7861,69.11191,135.7377
12787,70.16892,135.7384
647,66.67737,135.7399
17678,69.12848,135.7411
8323,71.58993,135.744
7852,70.43116,135.7442
3251,66.98456,135.7446
9335,69.27158,135.7448
5802,69.16535,135.7451
17086,68.12739,135.7452
235,72.74676,135.7458
11913,67.35193,135.7481
10523,66.51622,135.7521
11387,67.47219,135.7524
22193,71.89162,135.7549
7966,68.22569,135.757
19017,67.11675,135.7574
3974,69.27545,135.7574
13054,67.95083,135.7588
24391,69.10551,135.7604
19308,69.07866,135.7628
20351,67.08672,135.7636
16398,70.71361,135.7651
12963,70.05579,135.7679
6846,69.21023,135.7681
578,69.55674,135.7695
20110,69.63917,135.771
17959,68.37755,135.7714
6443,69.93026,135.7746
5418,70.75525,135.7754
15449,69.38748,135.7762
15391,67.84868,135.7776
16149,70.12434,135.7782
20688,67.36339,135.7808
13255,65.38226,135.7816
3484,67.33053,135.7821
22256,66.80036,135.7861
17564,70.01214,135.788
6265,68.38254,135.7889
24443,69.81803,135.7896
6311,67.32889,135.7928
18463,70.09297,135.7937
21542,68.97642,135.795
13247,69.14398,135.7985
14419,66.77406,135.7989
21096,71.08246,135.7997
4720,63.13165,135.8015
12209,64.46167,135.8058
9206,69.64591,135.8083
22154,66.68536,135.8133
7468,68.25521,135.8145
14030,67.22303,135.8181
24022,68.59388,135.8185
13346,67.33243,135.8197
8475,67.41711,135.8198
19035,68.35288,135.8208
6962,67.63923,135.8226
4122,67.79469,135.8259
4836,66.21681,135.8262
20218,67.71768,135.8263
17499,69.04101,135.8275
24663,67.06097,135.8275
21549,69.77767,135.8281
9484,67.17026,135.8317
22519,67.45865,135.8331
5675,69.35409,135.8339
1895,70.18385,135.8346
5962,67.69242,135.8347
6122,69.9746,135.8348
2638,69.72231,135.8375
7913,69.9974,135.8397
741,67.74289,135.8441
1207,69.3532,135.8445
13658,68.03723,135.8445
17743,67.47076,135.8448
22110,66.8761,135.8472
10342,67.87075,135.8476
5166,67.88949,135.8495
15474,70.93404,135.8496
12934,69.17938,135.8499
6775,71.26895,135.8511
17694,71.18967,135.8515
22012,68.18276,135.8523
2789,68.30668,135.853
24540,69.36053,135.8541
5908,69.251,135.8543
17382,69.0155,135.8559
8428,67.91847,135.8583
17905,67.61939,135.8584
18853,68.34672,135.8604
21789,68.17589,135.8612
1009,70.69674,135.8641
9463,68.33636,135.8657
3157,69.28167,135.8658
7802,69.00849,135.8661
12315,70.68318,135.8685
2962,69.60217,135.871
11691,69.41645,135.8714
20238,70.59715,135.872
17863,70.07126,135.873
4254,67.4692,135.8756
11423,70.60592,135.8761
867,69.10276,135.8762
4687,66.60327,135.8777
15353,69.90033,135.8803
18652,68.68581,135.8803
22701,67.37224,135.8829
19854,69.60131,135.8837
4918,67.16036,135.8841
4139,69.73584,135.8864
22632,72.45555,135.889
14400,65.70757,135.8894
21271,71.29633,135.8907
4003,67.085,135.9003
11983,67.01009,135.9007
15928,68.90259,135.902
10395,68.59748,135.9033
3183,69.32562,135.9047
8791,67.42949,135.9047
8103,67.32597,135.9051
1000,67.7123,135.9065
21772,68.97033,135.912
12871,69.38984,135.9126
1493,68.42541,135.9146
17094,66.83902,135.9237
12681,69.91993,135.924
15786,65.63714,135.9242
24559,68.67523,135.9253
8155,68.18368,135.9276
4435,69.45941,135.9285
8570,69.45941,135.9299
17377,69.47857,135.9337
7010,68.93702,135.9338
24026,68.62413,135.944
6248,68.56366,135.9443
20948,68.30757,135.9473
5149,69.74131,135.9477
15344,70.4336,135.951
14678,71.28136,135.9541
3712,69.13191,135.9547
9816,68.61516,135.9551
6035,67.04259,135.9558
18602,67.6276,135.9559
804,69.45176,135.9563
3145,66.96428,135.9602
13724,69.93806,135.9627
16603,69.67643,135.9639
12102,69.53688,135.964
136,68.21868,135.9646
18045,65.85663,135.9652
22933,68.98321,135.968
21236,68.44123,135.9688
746,67.1506,135.9691
10890,70.29567,135.9697
22854,68.70108,135.9715
1050,69.41312,135.9744
14131,68.33766,135.9751
2409,68.93784,135.9755
10525,69.20887,135.9792
10636,73.88574,135.9816
8539,66.38526,135.9818
10869,67.7796,135.983
21353,69.18172,135.9835
12383,69.50005,135.985
2320,70.02946,135.9857
8118,68.96333,135.9867
16053,71.92922,135.987
9669,67.65922,135.9871
5417,69.00086,135.9877
2883,68.51671,135.9882
20363,68.96921,135.9892
23638,67.99082,135.9919
22490,71.63547,135.9923
7508,70.48212,135.9939
17992,65.53588,135.9945
4472,70.27495,135.9954
12592,70.27704,135.9964
2442,66.03415,136.0093
14571,68.22897,136.0111
5334,66.97762,136.012
17733,69.09257,136.0122
1614,70.61107,136.0144
24740,67.75381,136.0158
24495,66.88311,136.024
20537,72.42506,136.0244
8141,69.8535,136.027
21717,69.85767,136.0274
11569,68.94487,136.0275
10012,69.93637,136.028
19940,72.84591,136.0289
4396,69.76432,136.0319
10658,67.90062,136.0332
4059,66.26162,136.034
